frame,time_sec,pred
1664,66.56,0
1665,66.6,0
1666,66.64,0
1667,66.68,0
1668,66.72,0
1669,66.76,0
1670,66.8,0
1671,66.84,0
1672,66.88,0
1673,66.92,0
1674,66.96,0
1675,67.0,0
1676,67.04,0
1677,67.08,0
1678,67.12,0
1679,67.16,0
1680,67.2,0
1681,67.24,0
1682,67.28,0
1683,67.32,0
1684,67.36,0
1685,67.4,0
1686,67.44,0
1687,67.48,0
1688,67.52,0
1689,67.56,0
1690,67.6,0
1691,67.64,0
1692,67.68,0
1693,67.72,0
1694,67.76,0
1695,67.8,0
1696,67.84,0
1697,67.88,0
1698,67.92,0
1699,67.96,0
1700,68.0,0
1701,68.04,0
1702,68.08,0
1703,68.12,0
1704,68.16,0
1705,68.2,0
1706,68.24,0
1707,68.28,0
1708,68.32,0
1709,68.36,0
1710,68.4,0
1711,68.44,0
1712,68.48,0
1713,68.52,0
1714,68.56,0
1715,68.6,0
1716,68.64,0
1717,68.68,0
1718,68.72,0
1719,68.76,0
1720,68.8,0
1721,68.84,0
1722,68.88,0
1723,68.92,0
1724,68.96,0
1725,69.0,0
1726,69.04,0
1727,69.08,0
1728,69.12,0
1729,69.16,0
1730,69.2,0
1731,69.24,0
1732,69.28,0
1733,69.32,0
1734,69.36,0
1735,69.4,0
1736,69.44,0
1737,69.48,0
1738,69.52,0
1739,69.56,0
1740,69.6,0
1741,69.64,0
1742,69.68,0
1743,69.72,0
1744,69.76,0
1745,69.8,0
1746,69.84,0
1747,69.88,0
1748,69.92,0
1749,69.96,0
1750,70.0,0
1751,70.04,0
1752,70.08,0
1753,70.12,0
1754,70.16,0
1755,70.2,0
1756,70.24,0
1757,70.28,0
1758,70.32,0
1759,70.36,0
1760,70.4,0
1761,70.44,0
1762,70.48,0
1763,70.52,0
1764,70.56,0
1765,70.6,0
1766,70.64,0
1767,70.68,0
1768,70.72,0
1769,70.76,0
1770,70.8,0
1771,70.84,0
1772,70.88,0
1773,70.92,0
1774,70.96,0
1775,71.0,0
1776,71.04,0
1777,71.08,0
1778,71.12,0
1779,71.16,0
1780,71.2,0
1781,71.24,0
1782,71.28,0
1783,71.32,0
1784,71.36,0
1785,71.4,0
1786,71.44,0
1787,71.48,0
1788,71.52,0
1789,71.56,0
1790,71.6,0
1791,71.64,0
1792,71.68,0
1793,71.72,0
1794,71.76,0
1795,71.8,0
1796,71.84,0
1797,71.88,0
1798,71.92,0
1799,71.96,0
1800,72.0,0
1801,72.04,0
1802,72.08,0
1803,72.12,0
1804,72.16,0
1805,72.2,0
1806,72.24,0
1807,72.28,0
1808,72.32,0
1809,72.36,0
1810,72.4,0
1811,72.44,0
1812,72.48,0
1813,72.52,0
1814,72.56,0
1815,72.6,0
1816,72.64,0
1817,72.68,0
1818,72.72,0
1819,72.76,0
1820,72.8,0
1821,72.84,0
1822,72.88,0
1823,72.92,0
1824,72.96,0
1825,73.0,0
1826,73.04,0
1827,73.08,0
1828,73.12,0
1829,73.16,0
1830,73.2,0
1831,73.24,0
1832,73.28,0
1833,73.32,0
1834,73.36,0
1835,73.4,0
1836,73.44,0
1837,73.48,0
1838,73.52,0
1839,73.56,0
1840,73.6,0
1841,73.64,0
1842,73.68,0
1843,73.72,0
1844,73.76,0
1845,73.8,0
1846,73.84,0
1847,73.88,0
1848,73.92,0
1849,73.96,0
1850,74.0,0
1851,74.04,0
1852,74.08,0
1853,74.12,0
1854,74.16,0
1855,74.2,0
1856,74.24,0
1857,74.28,0
1858,74.32,0
1859,74.36,0
1860,74.4,0
1861,74.44,0
1862,74.48,0
1863,74.52,0
1864,74.56,0
1865,74.6,0
1866,74.64,0
1867,74.68,0
1868,74.72,0
1869,74.76,0
1870,74.8,0
1871,74.84,0
1872,74.88,0
1873,74.92,0
1874,74.96,0
1875,75.0,0
1876,75.04,0
1877,75.08,0
1878,75.12,0
1879,75.16,0
1880,75.2,0
1881,75.24,0
1882,75.28,0
1883,75.32,0
1884,75.36,0
1885,75.4,0
1886,75.44,0
1887,75.48,0
1888,75.52,0
1889,75.56,0
1890,75.6,0
1891,75.64,0
1892,75.68,0
1893,75.72,0
1894,75.76,0
1895,75.8,0
1896,75.84,0
1897,75.88,0
1898,75.92,0
1899,75.96,0
1900,76.0,0
1901,76.04,0
1902,76.08,0
1903,76.12,0
1904,76.16,0
1905,76.2,0
1906,76.24,0
1907,76.28,0
1908,76.32,0
1909,76.36,0
1910,76.4,0
1911,76.44,0
1912,76.48,0
1913,76.52,0
1914,76.56,0
1915,76.6,0
1916,76.64,0
1917,76.68,0
1918,76.72,0
1919,76.76,0
1920,76.8,0
1921,76.84,0
1922,76.88,0
1923,76.92,0
1924,76.96,0
1925,77.0,0
1926,77.04,0
1927,77.08,0
1928,77.12,0
1929,77.16,0
1930,77.2,0
1931,77.24,0
1932,77.28,0
1933,77.32,0
1934,77.36,0
1935,77.4,0
1936,77.44,0
1937,77.48,0
1938,77.52,0
1939,77.56,0
1940,77.6,0
1941,77.64,0
1942,77.68,0
1943,77.72,0
1944,77.76,0
1945,77.8,0
1946,77.84,0
1947,77.88,0
1948,77.92,0
1949,77.96,0
1950,78.0,0
1951,78.04,0
1952,78.08,0
1953,78.12,0
1954,78.16,0
1955,78.2,0
1956,78.24,0
1957,78.28,0
1958,78.32,0
1959,78.36,0
1960,78.4,0
1961,78.44,0
1962,78.48,0
1963,78.52,0
1964,78.56,0
1965,78.6,0
1966,78.64,0
1967,78.68,0
1968,78.72,0
1969,78.76,0
1970,78.8,0
1971,78.84,0
1972,78.88,0
1973,78.92,0
1974,78.96,0
1975,79.0,0
1976,79.04,0
1977,79.08,0
1978,79.12,0
1979,79.16,0
1980,79.2,0
1981,79.24,0
1982,79.28,0
1983,79.32,0
1984,79.36,0
1985,79.4,0
1986,79.44,0
1987,79.48,0
1988,79.52,0
1989,79.56,1
1990,79.6,1
1991,79.64,1
1992,79.68,1
1993,79.72,1
1994,79.76,0
1995,79.8,0
1996,79.84,0
1997,79.88,0
1998,79.92,0
1999,79.96,0
2000,80.0,0
2001,80.04,0
2002,80.08,0
2003,80.12,0
2004,80.16,0
2005,80.2,0
2006,80.24,0
2007,80.28,0
2008,80.32,1
2009,80.36,1
2010,80.4,1
2011,80.44,1
2012,80.48,1
2013,80.52,1
2014,80.56,1
2015,80.6,1
2016,80.64,1
2017,80.68,1
2018,80.72,1
2019,80.76,1
2020,80.8,0
2021,80.84,0
2022,80.88,0
2023,80.92,0
2024,80.96,0
2025,81.0,0
2026,81.04,0
2027,81.08,0
2028,81.12,0
2029,81.16,0
2030,81.2,0
2031,81.24,0
2032,81.28,0
2033,81.32,0
2034,81.36,0
2035,81.4,0
2036,81.44,0
2037,81.48,0
2038,81.52,0
2039,81.56,0
2040,81.6,0
2041,81.64,0
2042,81.68,0
2043,81.72,0
2044,81.76,0
2045,81.8,0
2046,81.84,0
2047,81.88,0
2048,81.92,0
2049,81.96,0
2050,82.0,0
2051,82.04,0
2052,82.08,0
2053,82.12,0
2054,82.16,0
2055,82.2,0
2056,82.24,0
2057,82.28,0
2058,82.32,0
2059,82.36,0
2060,82.4,0
2061,82.44,0
2062,82.48,0
2063,82.52,0
2064,82.56,0
2065,82.6,0
2066,82.64,0
2067,82.68,0
2068,82.72,0
2069,82.76,0
2070,82.8,0
2071,82.84,0
2072,82.88,0
2073,82.92,0
2074,82.96,1
2075,83.0,1
2076,83.04,1
2077,83.08,1
2078,83.12,1
2079,83.16,1
2080,83.2,1
2081,83.24,1
2082,83.28,1
2083,83.32,1
2084,83.36,1
2085,83.4,0
2086,83.44,0
2087,83.48,0
2088,83.52,0
2089,83.56,0
2090,83.6,0
2091,83.64,0
2092,83.68,0
2093,83.72,0
2094,83.76,0
2095,83.8,0
2096,83.84,0
2097,83.88,0
2098,83.92,0
2099,83.96,0
2100,84.0,0
2101,84.04,0
2102,84.08,0
2103,84.12,0
2104,84.16,0
2105,84.2,0
2106,84.24,0
2107,84.28,0
2108,84.32,0
2109,84.36,0
2110,84.4,0
2111,84.44,0
2112,84.48,0
2113,84.52,0
2114,84.56,0
2115,84.6,0
2116,84.64,0
2117,84.68,0
2118,84.72,0
2119,84.76,0
2120,84.8,0
2121,84.84,0
2122,84.88,0
2123,84.92,0
2124,84.96,0
2125,85.0,0
2126,85.04,0
2127,85.08,0
2128,85.12,0
2129,85.16,0
2130,85.2,0
2131,85.24,0
2132,85.28,0
2133,85.32,0
2134,85.36,0
2135,85.4,0
2136,85.44,0
2137,85.48,0
2138,85.52,0
2139,85.56,0
2140,85.6,0
2141,85.64,0
2142,85.68,0
2143,85.72,0
2144,85.76,0
2145,85.8,0
2146,85.84,0
2147,85.88,0
2148,85.92,0
2149,85.96,0
2150,86.0,0
2151,86.04,0
2152,86.08,0
2153,86.12,0
2154,86.16,0
2155,86.2,0
2156,86.24,0
2157,86.28,0
2158,86.32,0
2159,86.36,0
2160,86.4,0
2161,86.44,0
2162,86.48,0
2163,86.52,0
2164,86.56,0
2165,86.6,0
2166,86.64,0
2167,86.68,0
2168,86.72,0
2169,86.76,0
2170,86.8,0
2171,86.84,0
2172,86.88,0
2173,86.92,0
2174,86.96,0
2175,87.0,0
2176,87.04,0
2177,87.08,0
2178,87.12,0
2179,87.16,0
2180,87.2,0
2181,87.24,0
2182,87.28,0
2183,87.32,0
2184,87.36,0
2185,87.4,0
2186,87.44,0
2187,87.48,0
2188,87.52,0
2189,87.56,0
2190,87.6,0
2191,87.64,0
2192,87.68,0
2193,87.72,0
2194,87.76,0
2195,87.8,0
2196,87.84,0
2197,87.88,0
2198,87.92,0
2199,87.96,0
2200,88.0,0
2201,88.04,0
2202,88.08,0
2203,88.12,0
2204,88.16,0
2205,88.2,0
2206,88.24,0
2207,88.28,0
2208,88.32,0
2209,88.36,0
2210,88.4,0
2211,88.44,0
2212,88.48,0
2213,88.52,0
2214,88.56,0
2215,88.6,0
2216,88.64,0
2217,88.68,0
2218,88.72,0
2219,88.76,0
2220,88.8,0
2221,88.84,0
2222,88.88,0
2223,88.92,0
2224,88.96,0
2225,89.0,0
2226,89.04,0
2227,89.08,0
2228,89.12,0
2229,89.16,0
2230,89.2,0
2231,89.24,0
2232,89.28,0
2233,89.32,0
2234,89.36,0
2235,89.4,0
2236,89.44,0
2237,89.48,0
2238,89.52,0
2239,89.56,0
2240,89.6,0
2241,89.64,0
2242,89.68,0
2243,89.72,0
2244,89.76,0
2245,89.8,0
2246,89.84,0
2247,89.88,0
2248,89.92,0
2249,89.96,0
2250,90.0,0
2251,90.04,0
2252,90.08,0
2253,90.12,0
2254,90.16,0
2255,90.2,0
2256,90.24,0
2257,90.28,0
2258,90.32,0
2259,90.36,0
2260,90.4,0
2261,90.44,0
2262,90.48,0
2263,90.52,0
2264,90.56,0
2265,90.6,0
2266,90.64,0
2267,90.68,0
2268,90.72,0
2269,90.76,0
2270,90.8,0
2271,90.84,0
2272,90.88,0
2273,90.92,0
2274,90.96,0
2275,91.0,0
2276,91.04,0
2277,91.08,0
2278,91.12,0
2279,91.16,0
2280,91.2,0
2281,91.24,0
2282,91.28,0
2283,91.32,0
2284,91.36,0
2285,91.4,0
2286,91.44,0
2287,91.48,0
2288,91.52,0
2289,91.56,0
2290,91.6,0
2291,91.64,0
2292,91.68,0
2293,91.72,0
2294,91.76,0
2295,91.8,0
2296,91.84,0
2297,91.88,0
2298,91.92,0
2299,91.96,0
2300,92.0,0
2301,92.04,0
2302,92.08,0
2303,92.12,0
2304,92.16,0
2305,92.2,0
2306,92.24,0
2307,92.28,0
2308,92.32,0
2309,92.36,0
2310,92.4,0
2311,92.44,0
2312,92.48,0
2313,92.52,0
2314,92.56,0
2315,92.6,0
2316,92.64,0
2317,92.68,0
2318,92.72,0
2319,92.76,0
2320,92.8,0
2321,92.84,0
2322,92.88,0
2323,92.92,0
2324,92.96,0
2325,93.0,0
2326,93.04,0
2327,93.08,0
2328,93.12,0
2329,93.16,0
2330,93.2,0
2331,93.24,0
2332,93.28,0
2333,93.32,0
2334,93.36,0
2335,93.4,0
2336,93.44,0
2337,93.48,0
2338,93.52,0
2339,93.56,0
2340,93.6,0
2341,93.64,0
2342,93.68,0
2343,93.72,0
2344,93.76,0
2345,93.8,0
2346,93.84,0
2347,93.88,0
2348,93.92,0
2349,93.96,0
2350,94.0,0
2351,94.04,0
2352,94.08,0
2353,94.12,0
2354,94.16,0
2355,94.2,0
2356,94.24,0
2357,94.28,0
2358,94.32,0
2359,94.36,0
2360,94.4,0
2361,94.44,0
2362,94.48,0
2363,94.52,0
2364,94.56,0
2365,94.6,0
2366,94.64,0
2367,94.68,0
2368,94.72,0
2369,94.76,0
2370,94.8,0
2371,94.84,0
2372,94.88,0
2373,94.92,0
2374,94.96,0
2375,95.0,0
2376,95.04,0
2377,95.08,0
2378,95.12,0
2379,95.16,0
2380,95.2,0
2381,95.24,0
2382,95.28,0
2383,95.32,0
2384,95.36,0
2385,95.4,0
2386,95.44,0
2387,95.48,1
2388,95.52,1
2389,95.56,1
2390,95.6,1
2391,95.64,1
2392,95.68,1
2393,95.72,1
2394,95.76,1
2395,95.8,1
2396,95.84,0
2397,95.88,0
2398,95.92,0
2399,95.96,0
2400,96.0,0
2401,96.04,0
2402,96.08,0
2403,96.12,0
2404,96.16,0
2405,96.2,0
2406,96.24,0
2407,96.28,0
2408,96.32,0
2409,96.36,0
2410,96.4,0
2411,96.44,0
2412,96.48,0
2413,96.52,0
2414,96.56,0
2415,96.6,0
2416,96.64,0
2417,96.68,0
2418,96.72,0
2419,96.76,0
2420,96.8,0
2421,96.84,0
2422,96.88,0
2423,96.92,0
2424,96.96,0
2425,97.0,0
2426,97.04,0
2427,97.08,0
2428,97.12,0
2429,97.16,0
2430,97.2,1
2431,97.24,1
2432,97.28,1
2433,97.32,1
2434,97.36,1
2435,97.4,1
2436,97.44,1
2437,97.48,1
2438,97.52,1
2439,97.56,1
2440,97.6,1
2441,97.64,0
2442,97.68,0
2443,97.72,0
2444,97.76,0
2445,97.8,0
2446,97.84,0
2447,97.88,0
2448,97.92,0
2449,97.96,0
2450,98.0,0
2451,98.04,0
2452,98.08,0
2453,98.12,0
2454,98.16,0
2455,98.2,0
2456,98.24,0
2457,98.28,0
2458,98.32,0
2459,98.36,0
2460,98.4,0
2461,98.44,0
2462,98.48,0
2463,98.52,0
2464,98.56,0
2465,98.6,0
2466,98.64,0
2467,98.68,0
2468,98.72,0
2469,98.76,0
2470,98.8,0
2471,98.84,0
2472,98.88,0
2473,98.92,0
2474,98.96,0
2475,99.0,0
2476,99.04,0
2477,99.08,0
2478,99.12,0
2479,99.16,1
2480,99.2,1
2481,99.24,1
2482,99.28,1
2483,99.32,1
2484,99.36,1
2485,99.4,1
2486,99.44,1
2487,99.48,1
2488,99.52,1
2489,99.56,1
2490,99.6,1
2491,99.64,1
2492,99.68,0
2493,99.72,0
2494,99.76,0
2495,99.8,0
2496,99.84,0
2497,99.88,0
2498,99.92,0
2499,99.96,0
2500,100.0,0
2501,100.04,0
2502,100.08,0
2503,100.12,0
2504,100.16,0
2505,100.2,0
2506,100.24,0
2507,100.28,0
2508,100.32,0
2509,100.36,0
2510,100.4,0
2511,100.44,0
2512,100.48,0
2513,100.52,0
2514,100.56,0
2515,100.6,0
2516,100.64,0
2517,100.68,0
2518,100.72,0
2519,100.76,0
2520,100.8,0
2521,100.84,0
2522,100.88,0
2523,100.92,0
2524,100.96,0
2525,101.0,0
2526,101.04,0
2527,101.08,0
2528,101.12,0
2529,101.16,0
2530,101.2,0
2531,101.24,0
2532,101.28,0
2533,101.32,0
2534,101.36,0
2535,101.4,0
2536,101.44,0
2537,101.48,0
2538,101.52,0
2539,101.56,0
2540,101.6,0
2541,101.64,0
2542,101.68,0
2543,101.72,0
2544,101.76,0
2545,101.8,0
2546,101.84,0
2547,101.88,0
2548,101.92,0
2549,101.96,0
2550,102.0,0
2551,102.04,0
2552,102.08,0
2553,102.12,0
2554,102.16,0
2555,102.2,0
2556,102.24,0
2557,102.28,0
2558,102.32,0
2559,102.36,0
2560,102.4,0
2561,102.44,0
2562,102.48,0
2563,102.52,0
2564,102.56,0
2565,102.6,0
2566,102.64,0
2567,102.68,0
2568,102.72,0
2569,102.76,0
2570,102.8,0
2571,102.84,0
2572,102.88,0
2573,102.92,0
2574,102.96,0
2575,103.0,0
2576,103.04,0
2577,103.08,0
2578,103.12,0
2579,103.16,0
2580,103.2,0
2581,103.24,0
2582,103.28,0
2583,103.32,0
2584,103.36,0
2585,103.4,0
2586,103.44,0
2587,103.48,0
2588,103.52,0
2589,103.56,0
2590,103.6,0
2591,103.64,0
2592,103.68,0
2593,103.72,0
2594,103.76,0
2595,103.8,0
2596,103.84,0
2597,103.88,0
2598,103.92,0
2599,103.96,0
2600,104.0,0
2601,104.04,0
2602,104.08,0
2603,104.12,0
2604,104.16,0
2605,104.2,0
2606,104.24,0
2607,104.28,0
2608,104.32,0
2609,104.36,0
2610,104.4,0
2611,104.44,0
2612,104.48,0
2613,104.52,0
2614,104.56,0
2615,104.6,0
2616,104.64,0
2617,104.68,0
2618,104.72,0
2619,104.76,0
2620,104.8,0
2621,104.84,0
2622,104.88,0
2623,104.92,0
2624,104.96,0
2625,105.0,0
2626,105.04,0
2627,105.08,0
2628,105.12,0
2629,105.16,0
2630,105.2,0
2631,105.24,0
2632,105.28,0
2633,105.32,0
2634,105.36,0
2635,105.4,0
2636,105.44,0
2637,105.48,0
2638,105.52,0
2639,105.56,0
2640,105.6,0
2641,105.64,0
2642,105.68,0
2643,105.72,0
2644,105.76,0
2645,105.8,0
2646,105.84,0
2647,105.88,0
2648,105.92,0
2649,105.96,0
2650,106.0,0
2651,106.04,0
2652,106.08,0
2653,106.12,0
2654,106.16,0
2655,106.2,0
2656,106.24,0
2657,106.28,0
2658,106.32,0
2659,106.36,0
2660,106.4,0
2661,106.44,0
2662,106.48,0
2663,106.52,0
2664,106.56,0
2665,106.6,0
2666,106.64,0
2667,106.68,0
2668,106.72,0
2669,106.76,0
2670,106.8,0
2671,106.84,0
2672,106.88,0
2673,106.92,0
2674,106.96,0
2675,107.0,0
2676,107.04,0
2677,107.08,0
2678,107.12,0
2679,107.16,0
2680,107.2,0
2681,107.24,0
2682,107.28,0
2683,107.32,0
2684,107.36,0
2685,107.4,0
2686,107.44,0
2687,107.48,0
2688,107.52,0
2689,107.56,0
2690,107.6,0
2691,107.64,0
2692,107.68,0
2693,107.72,0
2694,107.76,0
2695,107.8,0
2696,107.84,0
2697,107.88,0
2698,107.92,0
2699,107.96,0
2700,108.0,0
2701,108.04,0
2702,108.08,0
2703,108.12,0
2704,108.16,0
2705,108.2,0
2706,108.24,0
2707,108.28,0
2708,108.32,0
2709,108.36,0
2710,108.4,0
2711,108.44,0
2712,108.48,0
2713,108.52,0
2714,108.56,0
2715,108.6,0
2716,108.64,0
2717,108.68,0
2718,108.72,0
2719,108.76,0
2720,108.8,0
2721,108.84,0
2722,108.88,0
2723,108.92,0
2724,108.96,0
2725,109.0,0
2726,109.04,0
2727,109.08,0
2728,109.12,0
2729,109.16,0
2730,109.2,0
2731,109.24,0
2732,109.28,0
2733,109.32,0
2734,109.36,0
2735,109.4,0
2736,109.44,0
2737,109.48,0
2738,109.52,0
2739,109.56,0
2740,109.6,0
2741,109.64,0
2742,109.68,0
2743,109.72,0
2744,109.76,0
2745,109.8,0
2746,109.84,0
2747,109.88,0
2748,109.92,0
2749,109.96,0
2750,110.0,0
2751,110.04,0
2752,110.08,0
2753,110.12,0
2754,110.16,0
2755,110.2,0
2756,110.24,0
2757,110.28,0
2758,110.32,0
2759,110.36,0
2760,110.4,0
2761,110.44,0
2762,110.48,0
2763,110.52,0
2764,110.56,0
2765,110.6,0
2766,110.64,0
2767,110.68,0
2768,110.72,0
2769,110.76,0
2770,110.8,0
2771,110.84,0
2772,110.88,0
2773,110.92,0
2774,110.96,0
2775,111.0,0
2776,111.04,0
2777,111.08,0
2778,111.12,0
2779,111.16,0
2780,111.2,0
2781,111.24,0
2782,111.28,0
2783,111.32,0
2784,111.36,0
2785,111.4,0
2786,111.44,0
2787,111.48,0
2788,111.52,0
2789,111.56,0
2790,111.6,0
2791,111.64,0
2792,111.68,0
2793,111.72,0
2794,111.76,0
2795,111.8,0
2796,111.84,0
2797,111.88,0
2798,111.92,0
2799,111.96,0
2800,112.0,0
2801,112.04,0
2802,112.08,0
2803,112.12,0
2804,112.16,0
2805,112.2,0
2806,112.24,0
2807,112.28,0
2808,112.32,0
2809,112.36,0
2810,112.4,0
2811,112.44,0
2812,112.48,0
2813,112.52,0
2814,112.56,0
2815,112.6,0
2816,112.64,0
2817,112.68,0
2818,112.72,0
2819,112.76,0
2820,112.8,0
2821,112.84,0
2822,112.88,0
2823,112.92,0
2824,112.96,0
2825,113.0,0
2826,113.04,0
2827,113.08,0
2828,113.12,0
2829,113.16,0
2830,113.2,0
2831,113.24,0
2832,113.28,0
2833,113.32,0
2834,113.36,0
2835,113.4,0
2836,113.44,0
2837,113.48,0
2838,113.52,0
2839,113.56,0
2840,113.6,0
2841,113.64,0
2842,113.68,0
2843,113.72,0
2844,113.76,0
2845,113.8,0
2846,113.84,0
2847,113.88,0
2848,113.92,0
2849,113.96,0
2850,114.0,0
2851,114.04,0
2852,114.08,0
2853,114.12,0
2854,114.16,0
2855,114.2,0
2856,114.24,0
2857,114.28,0
2858,114.32,0
2859,114.36,0
2860,114.4,0
2861,114.44,0
2862,114.48,0
2863,114.52,0
2864,114.56,0
2865,114.6,0
2866,114.64,0
2867,114.68,0
2868,114.72,0
2869,114.76,0
2870,114.8,0
2871,114.84,0
2872,114.88,0
2873,114.92,0
2874,114.96,0
2875,115.0,0
2876,115.04,0
2877,115.08,0
2878,115.12,0
2879,115.16,0
2880,115.2,0
2881,115.24,0
2882,115.28,0
2883,115.32,0
2884,115.36,0
2885,115.4,0
2886,115.44,0
2887,115.48,0
2888,115.52,0
2889,115.56,0
2890,115.6,0
2891,115.64,0
2892,115.68,0
2893,115.72,0
2894,115.76,0
2895,115.8,0
2896,115.84,1
2897,115.88,1
2898,115.92,1
2899,115.96,1
2900,116.0,1
2901,116.04,1
2902,116.08,1
2903,116.12,1
2904,116.16,1
2905,116.2,1
2906,116.24,1
2907,116.28,1
2908,116.32,1
2909,116.36,1
2910,116.4,0
2911,116.44,0
2912,116.48,0
2913,116.52,0
2914,116.56,0
2915,116.6,0
2916,116.64,0
2917,116.68,0
2918,116.72,0
2919,116.76,0
2920,116.8,0
2921,116.84,0
2922,116.88,0
2923,116.92,0
2924,116.96,0
2925,117.0,0
2926,117.04,0
2927,117.08,0
2928,117.12,0
2929,117.16,0
2930,117.2,0
2931,117.24,0
2932,117.28,0
2933,117.32,0
2934,117.36,0
2935,117.4,0
2936,117.44,0
2937,117.48,0
2938,117.52,0
2939,117.56,0
2940,117.6,0
2941,117.64,0
2942,117.68,0
2943,117.72,0
2944,117.76,0
2945,117.8,0
2946,117.84,0
2947,117.88,0
2948,117.92,0
2949,117.96,0
2950,118.0,0
2951,118.04,0
2952,118.08,0
2953,118.12,0
2954,118.16,0
2955,118.2,0
2956,118.24,0
2957,118.28,0
2958,118.32,0
2959,118.36,0
2960,118.4,0
2961,118.44,0
2962,118.48,0
2963,118.52,0
2964,118.56,0
2965,118.6,0
2966,118.64,0
2967,118.68,0
2968,118.72,0
2969,118.76,0
2970,118.8,0
2971,118.84,0
2972,118.88,0
2973,118.92,0
2974,118.96,0
2975,119.0,0
2976,119.04,0
2977,119.08,0
2978,119.12,0
2979,119.16,0
2980,119.2,0
2981,119.24,0
2982,119.28,0
2983,119.32,0
2984,119.36,0
2985,119.4,0
2986,119.44,0
2987,119.48,0
2988,119.52,0
2989,119.56,0
2990,119.6,0
2991,119.64,0
2992,119.68,0
2993,119.72,0
2994,119.76,0
2995,119.8,0
2996,119.84,0
2997,119.88,0
2998,119.92,0
2999,119.96,0
3000,120.0,0
3001,120.04,0
3002,120.08,0
3003,120.12,0
3004,120.16,0
3005,120.2,0
3006,120.24,0
3007,120.28,0
3008,120.32,0
3009,120.36,0
3010,120.4,0
3011,120.44,0
3012,120.48,0
3013,120.52,0
3014,120.56,0
3015,120.6,0
3016,120.64,0
3017,120.68,0
3018,120.72,0
3019,120.76,0
3020,120.8,0
3021,120.84,0
3022,120.88,0
3023,120.92,0
3024,120.96,0
3025,121.0,0
3026,121.04,0
3027,121.08,0
3028,121.12,0
3029,121.16,0
3030,121.2,0
3031,121.24,0
3032,121.28,0
3033,121.32,0
3034,121.36,0
3035,121.4,0
3036,121.44,0
3037,121.48,0
3038,121.52,0
3039,121.56,0
3040,121.6,0
3041,121.64,0
3042,121.68,0
3043,121.72,0
3044,121.76,0
3045,121.8,0
3046,121.84,0
3047,121.88,0
3048,121.92,0
3049,121.96,0
3050,122.0,0
3051,122.04,0
3052,122.08,0
3053,122.12,0
3054,122.16,0
3055,122.2,0
3056,122.24,0
3057,122.28,0
3058,122.32,0
3059,122.36,0
3060,122.4,0
3061,122.44,0
3062,122.48,0
3063,122.52,0
3064,122.56,0
3065,122.6,0
3066,122.64,0
3067,122.68,0
3068,122.72,0
3069,122.76,0
3070,122.8,0
3071,122.84,0
3072,122.88,0
3073,122.92,0
3074,122.96,0
3075,123.0,0
3076,123.04,0
3077,123.08,0
3078,123.12,0
3079,123.16,0
3080,123.2,0
3081,123.24,0
3082,123.28,0
3083,123.32,0
3084,123.36,0
3085,123.4,0
3086,123.44,0
3087,123.48,0
3088,123.52,0
3089,123.56,0
3090,123.6,0
3091,123.64,0
3092,123.68,0
3093,123.72,0
3094,123.76,0
3095,123.8,0
3096,123.84,0
3097,123.88,0
3098,123.92,0
3099,123.96,0
3100,124.0,0
3101,124.04,0
3102,124.08,0
3103,124.12,0
3104,124.16,0
3105,124.2,0
3106,124.24,0
3107,124.28,0
3108,124.32,0
3109,124.36,0
3110,124.4,0
3111,124.44,0
3112,124.48,0
3113,124.52,0
3114,124.56,0
3115,124.6,0
3116,124.64,0
3117,124.68,0
3118,124.72,0
3119,124.76,0
3120,124.8,0
3121,124.84,0
3122,124.88,0
3123,124.92,0
3124,124.96,0
3125,125.0,0
3126,125.04,0
3127,125.08,0
3128,125.12,0
3129,125.16,0
3130,125.2,0
3131,125.24,0
3132,125.28,0
3133,125.32,0
3134,125.36,0
3135,125.4,0
3136,125.44,0
3137,125.48,0
3138,125.52,0
3139,125.56,0
3140,125.6,0
3141,125.64,0
3142,125.68,0
3143,125.72,0
3144,125.76,0
3145,125.8,0
3146,125.84,0
3147,125.88,0
3148,125.92,0
3149,125.96,0
3150,126.0,0
3151,126.04,0
3152,126.08,0
3153,126.12,0
3154,126.16,0
3155,126.2,0
3156,126.24,0
3157,126.28,0
3158,126.32,0
3159,126.36,0
3160,126.4,0
3161,126.44,0
3162,126.48,0
3163,126.52,0
3164,126.56,0
3165,126.6,0
3166,126.64,0
3167,126.68,0
3168,126.72,0
3169,126.76,0
3170,126.8,0
3171,126.84,0
3172,126.88,0
3173,126.92,0
3174,126.96,0
3175,127.0,0
3176,127.04,0
3177,127.08,0
3178,127.12,0
3179,127.16,0
3180,127.2,0
3181,127.24,0
3182,127.28,0
3183,127.32,0
3184,127.36,0
3185,127.4,0
3186,127.44,0
3187,127.48,0
3188,127.52,0
3189,127.56,0
3190,127.6,0
3191,127.64,0
3192,127.68,0
3193,127.72,0
3194,127.76,0
3195,127.8,0
3196,127.84,0
3197,127.88,0
3198,127.92,0
3199,127.96,0
3200,128.0,0
3201,128.04,0
3202,128.08,0
3203,128.12,0
3204,128.16,0
3205,128.2,0
3206,128.24,0
3207,128.28,0
3208,128.32,0
3209,128.36,0
3210,128.4,0
3211,128.44,0
3212,128.48,0
3213,128.52,0
3214,128.56,0
3215,128.6,0
3216,128.64,0
3217,128.68,0
