frame,time_sec,pred
1664,66.56,1
1665,66.6,1
1666,66.64,1
1667,66.68,1
1668,66.72,1
1669,66.76,1
1670,66.8,1
1671,66.84,1
1672,66.88,1
1673,66.92,1
1674,66.96,1
1675,67.0,1
1676,67.04,1
1677,67.08,1
1678,67.12,1
1679,67.16,1
1680,67.2,1
1681,67.24,1
1682,67.28,1
1683,67.32,1
1684,67.36,1
1685,67.4,1
1686,67.44,1
1687,67.48,1
1688,67.52,1
1689,67.56,1
1690,67.6,1
1691,67.64,1
1692,67.68,1
1693,67.72,1
1694,67.76,1
1695,67.8,1
1696,67.84,1
1697,67.88,1
1698,67.92,1
1699,67.96,1
1700,68.0,1
1701,68.04,1
1702,68.08,1
1703,68.12,1
1704,68.16,1
1705,68.2,1
1706,68.24,1
1707,68.28,1
1708,68.32,1
1709,68.36,1
1710,68.4,1
1711,68.44,1
1712,68.48,1
1713,68.52,1
1714,68.56,1
1715,68.6,1
1716,68.64,1
1717,68.68,1
1718,68.72,0
1719,68.76,0
1720,68.8,0
1721,68.84,0
1722,68.88,0
1723,68.92,0
1724,68.96,0
1725,69.0,0
1726,69.04,1
1727,69.08,1
1728,69.12,1
1729,69.16,1
1730,69.2,1
1731,69.24,1
1732,69.28,1
1733,69.32,1
1734,69.36,1
1735,69.4,1
1736,69.44,1
1737,69.48,1
1738,69.52,1
1739,69.56,1
1740,69.6,1
1741,69.64,1
1742,69.68,1
1743,69.72,1
1744,69.76,1
1745,69.8,1
1746,69.84,1
1747,69.88,1
1748,69.92,1
1749,69.96,1
1750,70.0,1
1751,70.04,1
1752,70.08,1
1753,70.12,1
1754,70.16,1
1755,70.2,1
1756,70.24,1
1757,70.28,1
1758,70.32,1
1759,70.36,1
1760,70.4,1
1761,70.44,1
1762,70.48,1
1763,70.52,1
1764,70.56,1
1765,70.6,1
1766,70.64,1
1767,70.68,1
1768,70.72,1
1769,70.76,1
1770,70.8,1
1771,70.84,1
1772,70.88,1
1773,70.92,1
1774,70.96,1
1775,71.0,1
1776,71.04,1
1777,71.08,1
1778,71.12,1
1779,71.16,1
1780,71.2,1
1781,71.24,1
1782,71.28,1
1783,71.32,1
1784,71.36,1
1785,71.4,1
1786,71.44,1
1787,71.48,1
1788,71.52,1
1789,71.56,1
1790,71.6,1
1791,71.64,1
1792,71.68,1
1793,71.72,1
1794,71.76,1
1795,71.8,1
1796,71.84,1
1797,71.88,1
1798,71.92,1
1799,71.96,1
1800,72.0,1
1801,72.04,1
1802,72.08,1
1803,72.12,1
1804,72.16,1
1805,72.2,1
1806,72.24,1
1807,72.28,1
1808,72.32,1
1809,72.36,1
1810,72.4,1
1811,72.44,1
1812,72.48,1
1813,72.52,1
1814,72.56,1
1815,72.6,1
1816,72.64,1
1817,72.68,1
1818,72.72,1
1819,72.76,1
1820,72.8,0
1821,72.84,0
1822,72.88,0
1823,72.92,0
1824,72.96,0
1825,73.0,0
1826,73.04,0
1827,73.08,0
1828,73.12,1
1829,73.16,1
1830,73.2,1
1831,73.24,1
1832,73.28,1
1833,73.32,1
1834,73.36,1
1835,73.4,1
1836,73.44,1
1837,73.48,1
1838,73.52,1
1839,73.56,1
1840,73.6,1
1841,73.64,1
1842,73.68,1
1843,73.72,1
1844,73.76,1
1845,73.8,1
1846,73.84,1
1847,73.88,1
1848,73.92,1
1849,73.96,1
1850,74.0,1
1851,74.04,1
1852,74.08,1
1853,74.12,1
1854,74.16,1
1855,74.2,1
1856,74.24,1
1857,74.28,1
1858,74.32,1
1859,74.36,1
1860,74.4,1
1861,74.44,1
1862,74.48,1
1863,74.52,1
1864,74.56,1
1865,74.6,1
1866,74.64,1
1867,74.68,1
1868,74.72,1
1869,74.76,1
1870,74.8,1
1871,74.84,1
1872,74.88,1
1873,74.92,1
1874,74.96,1
1875,75.0,1
1876,75.04,1
1877,75.08,1
1878,75.12,1
1879,75.16,1
1880,75.2,1
1881,75.24,1
1882,75.28,1
1883,75.32,1
1884,75.36,1
1885,75.4,1
1886,75.44,1
1887,75.48,1
1888,75.52,1
1889,75.56,1
1890,75.6,1
1891,75.64,1
1892,75.68,1
1893,75.72,1
1894,75.76,1
1895,75.8,1
1896,75.84,1
1897,75.88,1
1898,75.92,1
1899,75.96,1
1900,76.0,1
1901,76.04,1
1902,76.08,1
1903,76.12,1
1904,76.16,1
1905,76.2,1
1906,76.24,1
1907,76.28,1
1908,76.32,1
1909,76.36,1
1910,76.4,1
1911,76.44,1
1912,76.48,1
1913,76.52,1
1914,76.56,1
1915,76.6,1
1916,76.64,1
1917,76.68,1
1918,76.72,1
1919,76.76,1
1920,76.8,1
1921,76.84,1
1922,76.88,1
1923,76.92,1
1924,76.96,1
1925,77.0,1
1926,77.04,1
1927,77.08,1
1928,77.12,1
1929,77.16,1
1930,77.2,1
1931,77.24,1
1932,77.28,1
1933,77.32,1
1934,77.36,1
1935,77.4,1
1936,77.44,1
1937,77.48,1
1938,77.52,1
1939,77.56,1
1940,77.6,1
1941,77.64,1
1942,77.68,1
1943,77.72,1
1944,77.76,1
1945,77.8,1
1946,77.84,1
1947,77.88,1
1948,77.92,1
1949,77.96,1
1950,78.0,1
1951,78.04,1
1952,78.08,1
1953,78.12,1
1954,78.16,1
1955,78.2,1
1956,78.24,1
1957,78.28,1
1958,78.32,1
1959,78.36,1
1960,78.4,1
1961,78.44,1
1962,78.48,1
1963,78.52,1
1964,78.56,1
1965,78.6,1
1966,78.64,1
1967,78.68,1
1968,78.72,1
1969,78.76,1
1970,78.8,1
1971,78.84,1
1972,78.88,1
1973,78.92,1
1974,78.96,1
1975,79.0,1
1976,79.04,1
1977,79.08,1
1978,79.12,1
1979,79.16,1
1980,79.2,1
1981,79.24,1
1982,79.28,1
1983,79.32,1
1984,79.36,1
1985,79.4,1
1986,79.44,1
1987,79.48,1
1988,79.52,1
1989,79.56,1
1990,79.6,1
1991,79.64,1
1992,79.68,1
1993,79.72,1
1994,79.76,1
1995,79.8,1
1996,79.84,1
1997,79.88,1
1998,79.92,1
1999,79.96,1
2000,80.0,1
2001,80.04,1
2002,80.08,1
2003,80.12,1
2004,80.16,1
2005,80.2,1
2006,80.24,1
2007,80.28,1
2008,80.32,1
2009,80.36,1
2010,80.4,1
2011,80.44,1
2012,80.48,1
2013,80.52,1
2014,80.56,1
2015,80.6,1
2016,80.64,1
2017,80.68,1
2018,80.72,1
2019,80.76,1
2020,80.8,1
2021,80.84,1
2022,80.88,1
2023,80.92,1
2024,80.96,1
2025,81.0,1
2026,81.04,1
2027,81.08,1
2028,81.12,1
2029,81.16,1
2030,81.2,1
2031,81.24,1
2032,81.28,1
2033,81.32,1
2034,81.36,1
2035,81.4,1
2036,81.44,1
2037,81.48,1
2038,81.52,1
2039,81.56,1
2040,81.6,1
2041,81.64,1
2042,81.68,1
2043,81.72,1
2044,81.76,1
2045,81.8,1
2046,81.84,1
2047,81.88,1
2048,81.92,1
2049,81.96,1
2050,82.0,1
2051,82.04,1
2052,82.08,1
2053,82.12,1
2054,82.16,1
2055,82.2,1
2056,82.24,1
2057,82.28,1
2058,82.32,1
2059,82.36,1
2060,82.4,1
2061,82.44,1
2062,82.48,1
2063,82.52,1
2064,82.56,1
2065,82.6,1
2066,82.64,1
2067,82.68,1
2068,82.72,1
2069,82.76,1
2070,82.8,1
2071,82.84,1
2072,82.88,1
2073,82.92,1
2074,82.96,1
2075,83.0,1
2076,83.04,1
2077,83.08,1
2078,83.12,1
2079,83.16,1
2080,83.2,1
2081,83.24,1
2082,83.28,1
2083,83.32,1
2084,83.36,1
2085,83.4,1
2086,83.44,1
2087,83.48,1
2088,83.52,1
2089,83.56,1
2090,83.6,1
2091,83.64,1
2092,83.68,1
2093,83.72,1
2094,83.76,1
2095,83.8,1
2096,83.84,1
2097,83.88,1
2098,83.92,1
2099,83.96,1
2100,84.0,1
2101,84.04,1
2102,84.08,1
2103,84.12,1
2104,84.16,1
2105,84.2,1
2106,84.24,1
2107,84.28,1
2108,84.32,1
2109,84.36,1
2110,84.4,1
2111,84.44,1
2112,84.48,1
2113,84.52,1
2114,84.56,1
2115,84.6,1
2116,84.64,1
2117,84.68,1
2118,84.72,1
2119,84.76,1
2120,84.8,1
2121,84.84,1
2122,84.88,1
2123,84.92,1
2124,84.96,1
2125,85.0,1
2126,85.04,1
2127,85.08,1
2128,85.12,1
2129,85.16,1
2130,85.2,1
2131,85.24,1
2132,85.28,1
2133,85.32,1
2134,85.36,1
2135,85.4,1
2136,85.44,1
2137,85.48,1
2138,85.52,1
2139,85.56,1
2140,85.6,1
2141,85.64,1
2142,85.68,1
2143,85.72,1
2144,85.76,1
2145,85.8,1
2146,85.84,1
2147,85.88,1
2148,85.92,1
2149,85.96,1
2150,86.0,1
2151,86.04,1
2152,86.08,1
2153,86.12,1
2154,86.16,1
2155,86.2,1
2156,86.24,1
2157,86.28,1
2158,86.32,1
2159,86.36,1
2160,86.4,1
2161,86.44,1
2162,86.48,1
2163,86.52,1
2164,86.56,1
2165,86.6,1
2166,86.64,1
2167,86.68,1
2168,86.72,1
2169,86.76,1
2170,86.8,1
2171,86.84,1
2172,86.88,1
2173,86.92,1
2174,86.96,1
2175,87.0,1
2176,87.04,1
2177,87.08,1
2178,87.12,1
2179,87.16,1
2180,87.2,1
2181,87.24,1
2182,87.28,1
2183,87.32,1
2184,87.36,1
2185,87.4,1
2186,87.44,1
2187,87.48,1
2188,87.52,1
2189,87.56,1
2190,87.6,1
2191,87.64,1
2192,87.68,1
2193,87.72,1
2194,87.76,1
2195,87.8,1
2196,87.84,1
2197,87.88,1
2198,87.92,1
2199,87.96,1
2200,88.0,1
2201,88.04,1
2202,88.08,1
2203,88.12,1
2204,88.16,1
2205,88.2,1
2206,88.24,1
2207,88.28,1
2208,88.32,1
2209,88.36,1
2210,88.4,1
2211,88.44,1
2212,88.48,1
2213,88.52,1
2214,88.56,1
2215,88.6,1
2216,88.64,1
2217,88.68,1
2218,88.72,1
2219,88.76,1
2220,88.8,1
2221,88.84,1
2222,88.88,1
2223,88.92,1
2224,88.96,1
2225,89.0,1
2226,89.04,1
2227,89.08,1
2228,89.12,1
2229,89.16,1
2230,89.2,1
2231,89.24,1
2232,89.28,1
2233,89.32,1
2234,89.36,0
2235,89.4,0
2236,89.44,0
2237,89.48,0
2238,89.52,0
2239,89.56,0
2240,89.6,0
2241,89.64,0
2242,89.68,0
2243,89.72,0
2244,89.76,1
2245,89.8,1
2246,89.84,1
2247,89.88,1
2248,89.92,1
2249,89.96,1
2250,90.0,1
2251,90.04,1
2252,90.08,1
2253,90.12,1
2254,90.16,1
2255,90.2,1
2256,90.24,1
2257,90.28,1
2258,90.32,1
2259,90.36,1
2260,90.4,1
2261,90.44,1
2262,90.48,1
2263,90.52,1
2264,90.56,1
2265,90.6,1
2266,90.64,1
2267,90.68,1
2268,90.72,1
2269,90.76,0
2270,90.8,0
2271,90.84,0
2272,90.88,0
2273,90.92,0
2274,90.96,0
2275,91.0,0
2276,91.04,0
2277,91.08,0
2278,91.12,0
2279,91.16,0
2280,91.2,0
2281,91.24,1
2282,91.28,1
2283,91.32,1
2284,91.36,1
2285,91.4,1
2286,91.44,1
2287,91.48,1
2288,91.52,1
2289,91.56,1
2290,91.6,1
2291,91.64,1
2292,91.68,1
2293,91.72,1
2294,91.76,1
2295,91.8,1
2296,91.84,1
2297,91.88,1
2298,91.92,1
2299,91.96,1
2300,92.0,1
2301,92.04,1
2302,92.08,1
2303,92.12,1
2304,92.16,1
2305,92.2,1
2306,92.24,1
2307,92.28,1
2308,92.32,1
2309,92.36,1
2310,92.4,1
2311,92.44,1
2312,92.48,1
2313,92.52,1
2314,92.56,1
2315,92.6,1
2316,92.64,1
2317,92.68,1
2318,92.72,1
2319,92.76,1
2320,92.8,1
2321,92.84,1
2322,92.88,1
2323,92.92,1
2324,92.96,1
2325,93.0,1
2326,93.04,1
2327,93.08,1
2328,93.12,1
2329,93.16,1
2330,93.2,1
2331,93.24,1
2332,93.28,1
2333,93.32,1
2334,93.36,1
2335,93.4,1
2336,93.44,1
2337,93.48,1
2338,93.52,1
2339,93.56,1
2340,93.6,1
2341,93.64,1
2342,93.68,1
2343,93.72,1
2344,93.76,1
2345,93.8,1
2346,93.84,1
2347,93.88,1
2348,93.92,1
2349,93.96,1
2350,94.0,1
2351,94.04,1
2352,94.08,1
2353,94.12,1
2354,94.16,1
2355,94.2,1
2356,94.24,1
2357,94.28,1
2358,94.32,1
2359,94.36,1
2360,94.4,1
2361,94.44,1
2362,94.48,1
2363,94.52,1
2364,94.56,1
2365,94.6,1
2366,94.64,1
2367,94.68,1
2368,94.72,1
2369,94.76,1
2370,94.8,1
2371,94.84,1
2372,94.88,1
2373,94.92,1
2374,94.96,1
2375,95.0,1
2376,95.04,1
2377,95.08,1
2378,95.12,1
2379,95.16,1
2380,95.2,1
2381,95.24,1
2382,95.28,1
2383,95.32,1
2384,95.36,1
2385,95.4,1
2386,95.44,1
2387,95.48,1
2388,95.52,1
2389,95.56,1
2390,95.6,1
2391,95.64,1
2392,95.68,1
2393,95.72,1
2394,95.76,1
2395,95.8,1
2396,95.84,1
2397,95.88,1
2398,95.92,1
2399,95.96,1
2400,96.0,1
2401,96.04,1
2402,96.08,1
2403,96.12,1
2404,96.16,1
2405,96.2,1
2406,96.24,1
2407,96.28,1
2408,96.32,1
2409,96.36,1
2410,96.4,1
2411,96.44,1
2412,96.48,1
2413,96.52,1
2414,96.56,1
2415,96.6,1
2416,96.64,1
2417,96.68,1
2418,96.72,1
2419,96.76,1
2420,96.8,1
2421,96.84,1
2422,96.88,1
2423,96.92,1
2424,96.96,1
2425,97.0,1
2426,97.04,1
2427,97.08,1
2428,97.12,1
2429,97.16,1
2430,97.2,1
2431,97.24,1
2432,97.28,1
2433,97.32,1
2434,97.36,1
2435,97.4,1
2436,97.44,1
2437,97.48,1
2438,97.52,1
2439,97.56,1
2440,97.6,1
2441,97.64,1
2442,97.68,1
2443,97.72,1
2444,97.76,1
2445,97.8,1
2446,97.84,1
2447,97.88,1
2448,97.92,1
2449,97.96,1
2450,98.0,1
2451,98.04,1
2452,98.08,1
2453,98.12,1
2454,98.16,1
2455,98.2,1
2456,98.24,1
2457,98.28,1
2458,98.32,1
2459,98.36,1
2460,98.4,1
2461,98.44,1
2462,98.48,1
2463,98.52,1
2464,98.56,1
2465,98.6,1
2466,98.64,1
2467,98.68,1
2468,98.72,1
2469,98.76,1
2470,98.8,1
2471,98.84,1
2472,98.88,1
2473,98.92,1
2474,98.96,1
2475,99.0,1
2476,99.04,1
2477,99.08,1
2478,99.12,1
2479,99.16,1
2480,99.2,0
2481,99.24,0
2482,99.28,0
2483,99.32,0
2484,99.36,0
2485,99.4,0
2486,99.44,0
2487,99.48,0
2488,99.52,0
2489,99.56,1
2490,99.6,1
2491,99.64,1
2492,99.68,1
2493,99.72,1
2494,99.76,1
2495,99.8,1
2496,99.84,1
2497,99.88,1
2498,99.92,1
2499,99.96,1
2500,100.0,1
2501,100.04,1
2502,100.08,1
2503,100.12,1
2504,100.16,1
2505,100.2,1
2506,100.24,1
2507,100.28,1
2508,100.32,1
2509,100.36,1
2510,100.4,1
2511,100.44,1
2512,100.48,1
2513,100.52,1
2514,100.56,1
2515,100.6,1
2516,100.64,1
2517,100.68,1
2518,100.72,1
2519,100.76,1
2520,100.8,1
2521,100.84,1
2522,100.88,1
2523,100.92,1
2524,100.96,1
2525,101.0,1
2526,101.04,1
2527,101.08,1
2528,101.12,1
2529,101.16,1
2530,101.2,1
2531,101.24,1
2532,101.28,1
2533,101.32,1
2534,101.36,1
2535,101.4,1
2536,101.44,1
2537,101.48,1
2538,101.52,1
2539,101.56,1
2540,101.6,1
2541,101.64,1
2542,101.68,1
2543,101.72,1
2544,101.76,1
2545,101.8,1
2546,101.84,1
2547,101.88,1
2548,101.92,1
2549,101.96,1
2550,102.0,1
2551,102.04,1
2552,102.08,1
2553,102.12,1
2554,102.16,1
2555,102.2,1
2556,102.24,1
2557,102.28,1
2558,102.32,1
2559,102.36,1
2560,102.4,1
2561,102.44,1
2562,102.48,1
2563,102.52,1
2564,102.56,1
2565,102.6,1
2566,102.64,1
2567,102.68,1
2568,102.72,1
2569,102.76,1
2570,102.8,1
2571,102.84,1
2572,102.88,1
2573,102.92,1
2574,102.96,1
2575,103.0,1
2576,103.04,1
2577,103.08,1
2578,103.12,1
2579,103.16,1
2580,103.2,1
2581,103.24,1
2582,103.28,1
2583,103.32,1
2584,103.36,1
2585,103.4,1
2586,103.44,1
2587,103.48,1
2588,103.52,1
2589,103.56,1
2590,103.6,1
2591,103.64,1
2592,103.68,1
2593,103.72,1
2594,103.76,1
2595,103.8,1
2596,103.84,1
2597,103.88,1
2598,103.92,1
2599,103.96,1
2600,104.0,1
2601,104.04,1
2602,104.08,1
2603,104.12,1
2604,104.16,1
2605,104.2,0
2606,104.24,0
2607,104.28,0
2608,104.32,0
2609,104.36,0
2610,104.4,0
2611,104.44,0
2612,104.48,1
2613,104.52,1
2614,104.56,1
2615,104.6,1
2616,104.64,1
2617,104.68,1
2618,104.72,1
2619,104.76,1
2620,104.8,1
2621,104.84,1
2622,104.88,1
2623,104.92,1
2624,104.96,1
2625,105.0,1
2626,105.04,1
2627,105.08,1
2628,105.12,1
2629,105.16,1
2630,105.2,1
2631,105.24,1
2632,105.28,1
2633,105.32,1
2634,105.36,1
2635,105.4,1
2636,105.44,1
2637,105.48,1
2638,105.52,1
2639,105.56,1
2640,105.6,1
2641,105.64,1
2642,105.68,1
2643,105.72,1
2644,105.76,1
2645,105.8,1
2646,105.84,1
2647,105.88,1
2648,105.92,1
2649,105.96,1
2650,106.0,1
2651,106.04,1
2652,106.08,1
2653,106.12,1
2654,106.16,1
2655,106.2,1
2656,106.24,1
2657,106.28,1
2658,106.32,1
2659,106.36,1
2660,106.4,1
2661,106.44,1
2662,106.48,1
2663,106.52,1
2664,106.56,1
2665,106.6,1
2666,106.64,1
2667,106.68,1
2668,106.72,1
2669,106.76,1
2670,106.8,1
2671,106.84,1
2672,106.88,1
2673,106.92,1
2674,106.96,1
2675,107.0,1
2676,107.04,1
2677,107.08,1
2678,107.12,1
2679,107.16,1
2680,107.2,1
2681,107.24,1
2682,107.28,1
2683,107.32,1
2684,107.36,1
2685,107.4,1
2686,107.44,1
2687,107.48,1
2688,107.52,1
2689,107.56,1
2690,107.6,1
2691,107.64,1
2692,107.68,1
2693,107.72,1
2694,107.76,1
2695,107.8,1
2696,107.84,1
2697,107.88,1
2698,107.92,1
2699,107.96,1
2700,108.0,1
2701,108.04,1
2702,108.08,1
2703,108.12,1
2704,108.16,1
2705,108.2,1
2706,108.24,1
2707,108.28,1
2708,108.32,1
2709,108.36,1
2710,108.4,1
2711,108.44,1
2712,108.48,1
2713,108.52,1
2714,108.56,1
2715,108.6,1
2716,108.64,0
2717,108.68,0
2718,108.72,0
2719,108.76,0
2720,108.8,0
2721,108.84,0
2722,108.88,0
2723,108.92,1
2724,108.96,1
2725,109.0,1
2726,109.04,1
2727,109.08,1
2728,109.12,1
2729,109.16,1
2730,109.2,1
2731,109.24,1
2732,109.28,1
2733,109.32,1
2734,109.36,1
2735,109.4,1
2736,109.44,1
2737,109.48,1
2738,109.52,1
2739,109.56,1
2740,109.6,1
2741,109.64,1
2742,109.68,1
2743,109.72,1
2744,109.76,1
2745,109.8,1
2746,109.84,1
2747,109.88,1
2748,109.92,1
2749,109.96,1
2750,110.0,1
2751,110.04,1
2752,110.08,1
2753,110.12,1
2754,110.16,1
2755,110.2,1
2756,110.24,1
2757,110.28,1
2758,110.32,1
2759,110.36,1
2760,110.4,1
2761,110.44,1
2762,110.48,1
2763,110.52,1
2764,110.56,1
2765,110.6,1
2766,110.64,1
2767,110.68,1
2768,110.72,1
2769,110.76,1
2770,110.8,1
2771,110.84,1
2772,110.88,1
2773,110.92,1
2774,110.96,1
2775,111.0,1
2776,111.04,1
2777,111.08,1
2778,111.12,1
2779,111.16,1
2780,111.2,1
2781,111.24,1
2782,111.28,1
2783,111.32,1
2784,111.36,1
2785,111.4,1
2786,111.44,1
2787,111.48,1
2788,111.52,1
2789,111.56,1
2790,111.6,1
2791,111.64,1
2792,111.68,1
2793,111.72,1
2794,111.76,1
2795,111.8,1
2796,111.84,1
2797,111.88,1
2798,111.92,1
2799,111.96,1
2800,112.0,1
2801,112.04,1
2802,112.08,1
2803,112.12,1
2804,112.16,1
2805,112.2,1
2806,112.24,1
2807,112.28,1
2808,112.32,1
2809,112.36,1
2810,112.4,1
2811,112.44,1
2812,112.48,1
2813,112.52,1
2814,112.56,1
2815,112.6,1
2816,112.64,1
2817,112.68,1
2818,112.72,1
2819,112.76,1
2820,112.8,1
2821,112.84,1
2822,112.88,1
2823,112.92,1
2824,112.96,1
2825,113.0,1
2826,113.04,1
2827,113.08,1
2828,113.12,1
2829,113.16,1
2830,113.2,1
2831,113.24,1
2832,113.28,1
2833,113.32,1
2834,113.36,1
2835,113.4,1
2836,113.44,1
2837,113.48,1
2838,113.52,1
2839,113.56,1
2840,113.6,1
2841,113.64,1
2842,113.68,1
2843,113.72,1
2844,113.76,1
2845,113.8,1
2846,113.84,1
2847,113.88,1
2848,113.92,1
2849,113.96,1
2850,114.0,1
2851,114.04,1
2852,114.08,1
2853,114.12,1
2854,114.16,1
2855,114.2,1
2856,114.24,1
2857,114.28,1
2858,114.32,1
2859,114.36,1
2860,114.4,1
2861,114.44,1
2862,114.48,1
2863,114.52,1
2864,114.56,1
2865,114.6,1
2866,114.64,1
2867,114.68,1
2868,114.72,1
2869,114.76,1
2870,114.8,1
2871,114.84,1
2872,114.88,1
2873,114.92,1
2874,114.96,1
2875,115.0,1
2876,115.04,1
2877,115.08,1
2878,115.12,1
2879,115.16,1
2880,115.2,1
2881,115.24,1
2882,115.28,1
2883,115.32,1
2884,115.36,1
2885,115.4,1
2886,115.44,1
2887,115.48,1
2888,115.52,1
2889,115.56,1
2890,115.6,1
2891,115.64,1
2892,115.68,1
2893,115.72,1
2894,115.76,1
2895,115.8,1
2896,115.84,1
2897,115.88,1
2898,115.92,1
2899,115.96,1
2900,116.0,1
2901,116.04,1
2902,116.08,1
2903,116.12,1
2904,116.16,1
2905,116.2,1
2906,116.24,1
2907,116.28,1
2908,116.32,1
2909,116.36,1
2910,116.4,1
2911,116.44,1
2912,116.48,1
2913,116.52,1
2914,116.56,1
2915,116.6,1
2916,116.64,1
2917,116.68,1
2918,116.72,1
2919,116.76,1
2920,116.8,1
2921,116.84,1
2922,116.88,1
2923,116.92,1
2924,116.96,1
2925,117.0,1
2926,117.04,1
2927,117.08,1
2928,117.12,1
2929,117.16,1
2930,117.2,1
2931,117.24,1
2932,117.28,1
2933,117.32,1
2934,117.36,1
2935,117.4,1
2936,117.44,1
2937,117.48,1
2938,117.52,1
2939,117.56,1
2940,117.6,1
2941,117.64,1
2942,117.68,1
2943,117.72,1
2944,117.76,1
2945,117.8,1
2946,117.84,1
2947,117.88,1
2948,117.92,1
2949,117.96,1
2950,118.0,1
2951,118.04,1
2952,118.08,1
2953,118.12,1
2954,118.16,1
2955,118.2,1
2956,118.24,1
2957,118.28,1
2958,118.32,1
2959,118.36,1
2960,118.4,1
2961,118.44,1
2962,118.48,1
2963,118.52,1
2964,118.56,1
2965,118.6,1
2966,118.64,1
2967,118.68,1
2968,118.72,1
2969,118.76,1
2970,118.8,1
2971,118.84,1
2972,118.88,1
2973,118.92,1
2974,118.96,1
2975,119.0,1
2976,119.04,1
2977,119.08,1
2978,119.12,1
2979,119.16,1
2980,119.2,1
2981,119.24,1
2982,119.28,1
2983,119.32,1
2984,119.36,1
2985,119.4,1
2986,119.44,1
2987,119.48,1
2988,119.52,1
2989,119.56,1
2990,119.6,1
2991,119.64,1
2992,119.68,1
2993,119.72,1
2994,119.76,1
2995,119.8,1
2996,119.84,1
2997,119.88,1
2998,119.92,1
2999,119.96,1
3000,120.0,1
3001,120.04,1
3002,120.08,1
3003,120.12,1
3004,120.16,1
3005,120.2,1
3006,120.24,1
3007,120.28,1
3008,120.32,1
3009,120.36,1
3010,120.4,1
3011,120.44,1
3012,120.48,1
3013,120.52,1
3014,120.56,1
3015,120.6,1
3016,120.64,1
3017,120.68,1
3018,120.72,1
3019,120.76,1
3020,120.8,1
3021,120.84,1
3022,120.88,1
3023,120.92,1
3024,120.96,1
3025,121.0,1
3026,121.04,1
3027,121.08,1
3028,121.12,1
3029,121.16,1
3030,121.2,1
3031,121.24,1
3032,121.28,1
3033,121.32,1
3034,121.36,1
3035,121.4,1
3036,121.44,0
3037,121.48,0
3038,121.52,0
3039,121.56,0
3040,121.6,0
3041,121.64,0
3042,121.68,0
3043,121.72,0
3044,121.76,0
3045,121.8,0
3046,121.84,0
3047,121.88,1
3048,121.92,1
3049,121.96,1
3050,122.0,1
3051,122.04,1
3052,122.08,1
3053,122.12,1
3054,122.16,1
3055,122.2,1
3056,122.24,1
3057,122.28,1
3058,122.32,1
3059,122.36,1
3060,122.4,1
3061,122.44,1
3062,122.48,1
3063,122.52,1
3064,122.56,1
3065,122.6,1
3066,122.64,1
3067,122.68,1
3068,122.72,1
3069,122.76,1
3070,122.8,1
3071,122.84,1
3072,122.88,1
3073,122.92,1
3074,122.96,1
3075,123.0,1
3076,123.04,1
3077,123.08,1
3078,123.12,1
3079,123.16,1
3080,123.2,1
3081,123.24,1
3082,123.28,1
3083,123.32,1
3084,123.36,1
3085,123.4,1
3086,123.44,1
3087,123.48,1
3088,123.52,1
3089,123.56,1
3090,123.6,1
3091,123.64,1
3092,123.68,1
3093,123.72,1
3094,123.76,1
3095,123.8,1
3096,123.84,1
3097,123.88,1
3098,123.92,1
3099,123.96,1
3100,124.0,1
3101,124.04,1
3102,124.08,1
3103,124.12,1
3104,124.16,1
3105,124.2,1
3106,124.24,1
3107,124.28,1
3108,124.32,1
3109,124.36,1
3110,124.4,1
3111,124.44,1
3112,124.48,1
3113,124.52,1
3114,124.56,1
3115,124.6,1
3116,124.64,1
3117,124.68,1
3118,124.72,1
3119,124.76,1
3120,124.8,1
3121,124.84,1
3122,124.88,1
3123,124.92,1
3124,124.96,1
3125,125.0,1
3126,125.04,1
3127,125.08,1
3128,125.12,1
3129,125.16,1
3130,125.2,1
3131,125.24,1
3132,125.28,1
3133,125.32,1
3134,125.36,1
3135,125.4,1
3136,125.44,1
3137,125.48,1
3138,125.52,1
3139,125.56,1
3140,125.6,1
3141,125.64,1
3142,125.68,1
3143,125.72,1
3144,125.76,1
3145,125.8,1
3146,125.84,1
3147,125.88,1
3148,125.92,1
3149,125.96,1
3150,126.0,1
3151,126.04,1
3152,126.08,1
3153,126.12,1
3154,126.16,1
3155,126.2,1
3156,126.24,1
3157,126.28,1
3158,126.32,1
3159,126.36,1
3160,126.4,1
3161,126.44,1
3162,126.48,1
3163,126.52,1
3164,126.56,1
3165,126.6,1
3166,126.64,1
3167,126.68,1
3168,126.72,1
3169,126.76,1
3170,126.8,1
3171,126.84,1
3172,126.88,1
3173,126.92,1
3174,126.96,1
3175,127.0,1
3176,127.04,1
3177,127.08,1
3178,127.12,1
3179,127.16,1
3180,127.2,1
3181,127.24,1
3182,127.28,0
3183,127.32,0
3184,127.36,0
3185,127.4,0
3186,127.44,0
3187,127.48,0
3188,127.52,0
3189,127.56,0
3190,127.6,0
3191,127.64,0
3192,127.68,0
3193,127.72,0
3194,127.76,0
3195,127.8,0
3196,127.84,0
3197,127.88,0
3198,127.92,0
3199,127.96,0
3200,128.0,1
3201,128.04,1
3202,128.08,1
3203,128.12,1
3204,128.16,1
3205,128.2,1
3206,128.24,1
3207,128.28,1
3208,128.32,1
3209,128.36,1
3210,128.4,1
3211,128.44,1
3212,128.48,1
3213,128.52,1
3214,128.56,1
3215,128.6,1
3216,128.64,1
3217,128.68,1
