path,category,bytes,sha256
figures/figure7.svg,manuscript_figure,457722,81cadf89ef0e84f511e64877c5419507b76fc16a9bcefa4d144ccc541fb0966d
figures/supplementary_figure1.pdf,manuscript_figure,28746,641cf33c111310db76e823231cdc55244a00c12fe8701e1f795568b3c9b8d2b4
figures/supplementary_figure1.png,manuscript_figure,553400,fd2c9f7a5c7159e97426fe8b68fa51d48217e8d68007f04eff34a99dcc59addd
figures/supplementary_figure1.svg,manuscript_figure,103786,1b050504c504c477e5db8fb990f28636f83f951a9f68521b0278c1597435b667
figures/supplementary_figure2.pdf,manuscript_figure,3271669,b631a7684804741f5974a30dd80b8b890143df9bd801d684770ff35cf20f3f6e
figures/supplementary_figure2.png,manuscript_figure,1898950,2a0cbbfe768430dec2d688da6f00435b887762e535bf5ee316bf877f561b698a
figures/supplementary_figure2.svg,manuscript_figure,1983430,3a5a62db9fa618d5974df5f70c94e9ce05b6e0597a25001796d37e9f4edeb99c
figures/supplementary_figure3.pdf,manuscript_figure,213467,2928c5a88b07713434fe7adfd13cac2e2ebb1d861eca35164ddeb066e7cfabce
figures/supplementary_figure3.png,manuscript_figure,662532,55cb181f4fde8574312e2473121beeca3382ca3a98a392d54ce1f7ed253ca3e2
figures/supplementary_figure3.svg,manuscript_figure,979849,9b629a40844c89e79710ce3b80b497d656a27501fff534b05754371c90828e80
figures/supplementary_figure4.pdf,manuscript_figure,1016450,9062dbd45e7ccb4f05f9696925ebbef0fc37f75daf766c964b1e805e0b031b41
figures/supplementary_figure4.png,manuscript_figure,2284714,0dd231f56a7f416c7c8b45d9e85c29c969999b3e91d26ee1dd986076d32e1cbd
figures/supplementary_figure4.svg,manuscript_figure,1441440,b67a4d23bcfca7ebf6b06bca2f386b0bece937b85482dc22cff0e7b1b9b72462
figures/supplementary_figure5.pdf,manuscript_figure,1018352,9aa671510e4064857ac0285c9c7818e8f6caf72124589142f13f63cca13d1f3d
figures/supplementary_figure5.png,manuscript_figure,2289778,aa9f0fa7b7d5c3746d6c7094f4cc951fe9f320b30433cc43522381b2dbd9d8ac
figures/supplementary_figure5.svg,manuscript_figure,1445189,b672fcfe611392cc4fd2659d101072418c5de7a67520fa62781571532beb3524
report/raw_data.xlsx,manuscript_report,1218216,1e11aab507d5ffb2bce39de491e1f71cf3a59d287a00e1c38c20147359917850
report/Sanguino-Gómez_coping_strategies_Nature_Neuroscience_highlighted.docx,manuscript_report,77298,a4b3d2f0e4ce76dd1f1aac3bbec278928e8979717e590bdd4fcad8924c1a6c1a
report/Sanguino-Gómez_coping_strategies_publication_ready_highlighted.docx,manuscript_report,72209,f98c5cd70db62430ffc5e89a21d98933553db5b4ef05fc9d2d33db91541b9176
report/SIGuide.docx,manuscript_report,37019,ad2b63bcd92ec03997db6344118912d718f30d83bca40d89b0875accfcb28e68
report/statistical_report.xlsx,manuscript_report,462583,19be902cba85ac3858a4fec0f308e08e344a27d2aa46b0937517e60d97035cac
statistics/animal_dendrogram_clusters.csv,statistical_output,164,9bc3bc034fde2ca9bdcb4ec5c51a5dc7f5f00a537a5afb4a63f777a83773431c
statistics/fig4_bout_cluster_per_animal.csv,statistical_output,19468,ab62b86153a04a0dd03ecf28930b1f3091ab27d44459a1c1678fc50854b209e4
statistics/fig4_bout_overall_per_animal.csv,statistical_output,2663,394d319076cf2070692ba27159fef73f4f9490b1e93d9f31da9868484139ebbd
statistics/fig4_diversity_per_animal.csv,statistical_output,7550,702ea723c73d8cd1c1205f7619ef201c387bafa6d486aa55a46c31f3b8e6d635
statistics/fig4_transition_per_animal.csv,statistical_output,6139,c9177ac6192a3477bb749942e243c794cde8c14baed8f444e04e5401544d631b
statistics/fig5_timecourse_mixedlm.csv,statistical_output,6271,0070e288aa2b1f4334ac46c4730c7e6e9254d2374f2c4611e17d21b12f98ea99
statistics/fig5c_frequency_gee.csv,statistical_output,2267,edbd61db804bff435f3e7bbb6103e4ff0150771d4554f98311a6c4267df102ab
statistics/fig6_bout_resilience_stats.csv,statistical_output,1469,f37f98b7954290fc06f000474a1d7be740e1f0d80f5dccabafb931768851bf77
statistics/fig6_diversity_resilience_stats.csv,statistical_output,1067,a9d5afed18f16c99c2e8edd7b22cf0a42208013a9a8d34aa434db8d9c19e4efb
statistics/fig6_transition_resilience_stats.csv,statistical_output,921,18dc7cca6be1f5393461d181d902a15fd3ea5013bb32a27e3afc2bc5d97abfcb
statistics/figure7_cross_cohort_auc.csv,statistical_output,877,f9fe424319919b40b4744abaad9d368efdd1834f025bdd766c49e6b39eb72847
statistics/figure7_full_session_auc.csv,statistical_output,195,4aad1a18a402ea60b71dfe32f3b96e1f888e17d7d0b5bd1cdd8b571fa5c47cca
statistics/figure7_panel_de_auc_tests.csv,statistical_output,479,aaebd7d6564595d24ff39721c750373fe6e95c049fada58d6a7cf4234c54daeb
statistics/figure7_prediction_permutation.csv,statistical_output,10871,ca93192137c9b2efa58435f983e538c371156ec0c7c4447588390fa54192251d
statistics/figure7_prediction_report.md,statistical_output,2490,453ded4423e9e4ee759ac35df7f4e53c2151574dd96606149fbcc7230712efd0
statistics/litter_composition.csv,statistical_output,503,a5e7b2388de0ea30607a515e11ad04acfb2be90f3781a1cf8c54621a2ff31dec
statistics/litter_effect_refits.csv,statistical_output,2543,6f1b6675fc286278c53b226820eb85b6c7ddd3a197bac1f02f57df00d4b9aacc
statistics/manuscript_consistency_audit.csv,statistical_output,3664,3d7a7d80ee9db18399accf2e5a1f1799d4e74716c3ddfcc8220e64ffb48cea02
statistics/MANUSCRIPT_REPO_AUDIT.md,statistical_output,1309,97a6623c2f48af659ea1aff299c52a9c388f9117379963f061ef1b34b7088063
statistics/stats_figure3_overtime.csv,statistical_output,22126,4dd991fe4b7c640c79046fc4fb6f4ff2d8096f22a3f98aa5b5d04a4cf7481af5
statistics/stats_figure3A_GEE.csv,statistical_output,3144,84651a3e4d3a517acd3a52a6019c030c127d34ee936b45e5e02652c155e3cc96
statistics/stats_figure4_bouts_MixedLM.csv,statistical_output,1087,2bc34b7f28e1e85d64a8d508fc9131dae850bf8f071863d003ba062528bff5cb
statistics/stats_figure4_diversity_MixedLM.csv,statistical_output,677,f02727ed45d291ec2cf83a934d6962e7ee6d4a778e4e22eeae28cb782ea537c3
statistics/stats_figure4_transition_MixedLM.csv,statistical_output,666,081a327d8b5c88bf56e3b4cf18f4e143207d8ffc9c270c372f90000401756f83
statistics/transition_dwell_control.csv,statistical_output,1611,746fb8bc6a3bb16fabd327d4a6541151f660f869d10184f9d7488383f9d883cc
statistics/transition_representation_sweep.csv,statistical_output,4856,675e28eba6422d4f29f3072e2fbdbcb8212e9e1403607d289bf325f80be50c04
supplementary_media/clustering/animal_cluster_assignments.csv,supplementary_media,2519,e0ea650e1d171c9cd8777beb73d62e5d5d4af077078838f141b18d6a3f6d5dc9
supplementary_media/clustering/animal_dendrogram.pdf,supplementary_media,23666,34b8b4426c77063884f9f2c83c7339527920c517e8fbd1e266a44005ebcbded7
supplementary_media/clustering/animal_dendrogram.png,supplementary_media,139951,980677e684e4e1089776cec19b8c8ccd04637c64d58c88ba8bf46f28de8e8bc9
supplementary_media/clustering/animal_profile_heatmap.pdf,supplementary_media,42650,9b33161a7285166a659ff624396233ac43dd94b06a084d6d95c7e0d014abddf4
supplementary_media/clustering/animal_profile_heatmap.png,supplementary_media,125999,bf2a16d9d77f3669dd1a31f934470019a43d98afd4c916a56892de55f34374d2
supplementary_media/per_animal/11.4/11.4_cluster_totals.csv,supplementary_media,277,3e8d8bd095485e9fb18d9519698d466808ab94303592fec2c5b6dd3be1ff371a
supplementary_media/per_animal/11.4/11.4_ethogram_and_barplot.pdf,supplementary_media,27529,1fe5a13852f2c62352a840e26d595702dce1a1eaa441c0ef7c1417819797f503
supplementary_media/per_animal/11.4/11.4_ethogram_and_barplot.png,supplementary_media,107557,c095935838927abf68900da561db049247747b9d45e659b348049f4be84e131d
supplementary_media/per_animal/11.6/11.6_cluster_totals.csv,supplementary_media,278,06f28284730a336537c922dfbd1dabb8b408659abc336289f28905621acc84e9
supplementary_media/per_animal/11.6/11.6_ethogram_and_barplot.pdf,supplementary_media,27971,d65849b3f4bbd5ce3c0cd60635ea04157b1a53d3a0f53be4ce551468e2762379
supplementary_media/per_animal/11.6/11.6_ethogram_and_barplot.png,supplementary_media,109063,b2241f88923cb874fa0fd3e048baf8f0a5dd6a2bd2ac157bc27af42d26134e65
supplementary_media/per_animal/123.1/123.1_cluster_totals.csv,supplementary_media,291,5aa5aa2c1bcf3eb148743744781c309a799854cecf4c8044536e439d89432cab
supplementary_media/per_animal/123.1/123.1_ethogram_and_barplot.pdf,supplementary_media,27669,4715f75691aa78b4fc7b58e33d1ad3623b4614b51a49c6fa69f65e92034c5c60
supplementary_media/per_animal/123.1/123.1_ethogram_and_barplot.png,supplementary_media,111219,ef70f515c1a72fb3dfa1949b872e1812683d4e10dc377b72fdfd75c4a2dbae79
supplementary_media/per_animal/123.3/123.3_cluster_totals.csv,supplementary_media,286,0816c7a256534c272c4559c4c73f569fdb79c6d16a9cfa5d070b0d414f9d51c3
supplementary_media/per_animal/123.3/123.3_ethogram_and_barplot.pdf,supplementary_media,27072,f56fc4dc81085d1b05153d2c34d90923c8c83edfadc723ac191be830b9ab1172
supplementary_media/per_animal/123.3/123.3_ethogram_and_barplot.png,supplementary_media,110070,fe77080bba21fa2874023732bc6ff888fc6e84effc497c081cce6b842ddcdf56
supplementary_media/per_animal/128.4/128.4_cluster_totals.csv,supplementary_media,270,7dea9132771ba5d8da066e51a918577c52abe5c28a9be24ff42c72ef48a6c414
supplementary_media/per_animal/128.4/128.4_ethogram_and_barplot.pdf,supplementary_media,27839,e42d725a279ae3568c39a4eb2f46707181e1fb10043240c9ab348f75630c2233
supplementary_media/per_animal/128.4/128.4_ethogram_and_barplot.png,supplementary_media,112722,8f055aadd3822c0d397512550d3fef4aceea6f7d9a9a089bdf48ab31c7b5678b
supplementary_media/per_animal/129.1/129.1_cluster_totals.csv,supplementary_media,271,39bc6ccfc1fb9b7cde44f2aa2f92e9af8bab8b44786203471a759c25e168797d
supplementary_media/per_animal/129.1/129.1_ethogram_and_barplot.pdf,supplementary_media,27374,fa4038083e4ac090d723b8dbc42c4a6eec3c90b58aa5964fc8bc6ae7c43fffbf
supplementary_media/per_animal/129.1/129.1_ethogram_and_barplot.png,supplementary_media,110833,ae6e861277bfac75bdbf99f5c002e19e5edd448b6ab51b04cecbbd6bbdcc2262
supplementary_media/per_animal/129.4/129.4_cluster_totals.csv,supplementary_media,269,f8f1d4d332b88de04085e0d8fcdd8797fd9b055ebe8fa6a3f149c205f398ab7c
supplementary_media/per_animal/129.4/129.4_ethogram_and_barplot.pdf,supplementary_media,27138,aac1c1cd59145541b0511b240f47479f54029e14b6bddd331a93e62a32db3d5b
supplementary_media/per_animal/129.4/129.4_ethogram_and_barplot.png,supplementary_media,109109,fee0650da452368a700f7f554cba9db3021a874fa30dae5aecd760ac98838fe0
supplementary_media/per_animal/133.3/133.3_cluster_totals.csv,supplementary_media,267,7a6c80271584d61aebcbf7523274f236295f319a5207d567929a9e572e236126
supplementary_media/per_animal/133.3/133.3_ethogram_and_barplot.pdf,supplementary_media,27389,5a945b681b80bbb06c538491c5b68fdff8f7618d5f962f3a7b8ff645d886d8e7
supplementary_media/per_animal/133.3/133.3_ethogram_and_barplot.png,supplementary_media,109434,e45831748b53e89b049be24d962f7c008fe17f55b2924d1326d6ffed63fda72f
supplementary_media/per_animal/134.2/134.2_cluster_totals.csv,supplementary_media,282,3ac88d8acd7fe5cf8d97d6f16e6e5b481d395095fc36a2af8f97d13f45ab75bd
supplementary_media/per_animal/134.2/134.2_ethogram_and_barplot.pdf,supplementary_media,27771,f06625e2369bd0e130dbd9e04667d9063fe0d52a6c1b6841a7611eed04bef782
supplementary_media/per_animal/134.2/134.2_ethogram_and_barplot.png,supplementary_media,109765,bd81bc3c83966d6a4ead1cebcb5a1209a927d1d385c4b4d0458e3560a70c9c1f
supplementary_media/per_animal/134.4/134.4_cluster_totals.csv,supplementary_media,287,dce78b0724cf2c1168000df8bc3289b72bdf235ac0dc784ba07ab7f0230a1859
supplementary_media/per_animal/134.4/134.4_ethogram_and_barplot.pdf,supplementary_media,27486,392524f23a33d723b8905bbfd4be41a05f04534e84994cfa709decf4725fa673
supplementary_media/per_animal/134.4/134.4_ethogram_and_barplot.png,supplementary_media,111072,e344898d6e21b126ab03d155d93b08c811ad1a04f4e86bc3944d1250170938cd
supplementary_media/per_animal/136.2/136.2_cluster_totals.csv,supplementary_media,272,ab6c35ff9d6b4c6cbc63379d1f49490ae20a6c6464f2c77d0523a2e7b4e6e6e0
supplementary_media/per_animal/136.2/136.2_ethogram_and_barplot.pdf,supplementary_media,27276,7f9cd56defab6d3a02a934bb69259d57fbfa883daaaa26cd8393f124250587b8
supplementary_media/per_animal/136.2/136.2_ethogram_and_barplot.png,supplementary_media,110508,1f3cda5594223b0fe9013ebbea3d2d1a91e28e9002348c6534227760cd7d8f36
supplementary_media/per_animal/136.3/136.3_cluster_totals.csv,supplementary_media,256,51882c8b45a0ebe9fd89c2aba9c6b3c5c7bc9e41d536652510ddc1620c5dca41
supplementary_media/per_animal/136.3/136.3_ethogram_and_barplot.pdf,supplementary_media,26851,4ed6046bb563c5652364192c0be705e30472b5b1d73b32d1e9e0ce2b8546a369
supplementary_media/per_animal/136.3/136.3_ethogram_and_barplot.png,supplementary_media,109731,cf2dee693f6d04badcceddde70079a300d99b17928d3121e8d53d44816dffe66
supplementary_media/per_animal/136.5/136.5_cluster_totals.csv,supplementary_media,272,32c34802258f4c68541c4896498e771829b5d2302054b3c8ccd9177de3dc13be
supplementary_media/per_animal/136.5/136.5_ethogram_and_barplot.pdf,supplementary_media,26928,02f4dfff5f42b9dbfd70bb0816afb7a49f1b56aab86e0f2ada258af87ad7631c
supplementary_media/per_animal/136.5/136.5_ethogram_and_barplot.png,supplementary_media,110528,56450cacaef634c4a21a6c20ed0074607f4fadbe118f332ce74d2e49676a7a0e
supplementary_media/per_animal/137.3/137.3_cluster_totals.csv,supplementary_media,273,59ba9bc3fccd75c24a1048de6e737ebe079ec78e9e658faaee62f8e89b7b961a
supplementary_media/per_animal/137.3/137.3_ethogram_and_barplot.pdf,supplementary_media,27960,44ddc3a14b4219028d24010c9b2903f582ae7080f9d37639dfa30408033ee27e
supplementary_media/per_animal/137.3/137.3_ethogram_and_barplot.png,supplementary_media,110897,edd75ca4f2aa703fe315cbb0f3da56901b4bee5e103fb3af2e382c4d8e8d6045
supplementary_media/per_animal/144.3/144.3_cluster_totals.csv,supplementary_media,272,ad6246b32b8321de91768fbdb4c9bfe1284586aae405888c41a0c8032cbf6fb6
supplementary_media/per_animal/144.3/144.3_ethogram_and_barplot.pdf,supplementary_media,27915,120678b6f6c9003d2de1321a3df039a5f821a1611f8d8e5d6958dfd35d3014e2
supplementary_media/per_animal/144.3/144.3_ethogram_and_barplot.png,supplementary_media,111860,ae62ac1b0ada97913c297d02786a86a3877ded9d5141bcbf32839aac87d925b1
supplementary_media/per_animal/144.5/144.5_cluster_totals.csv,supplementary_media,271,994b4a72f9f3bae2a374a3e1a82594d82fc63f36e4c58d1cb389e797936e1ac8
supplementary_media/per_animal/144.5/144.5_ethogram_and_barplot.pdf,supplementary_media,26907,dd948d24cb3d4b4994b0961e78711a798cb324847aa6c02b7fcc8ce1f4945bfb
supplementary_media/per_animal/144.5/144.5_ethogram_and_barplot.png,supplementary_media,110180,2499600241021273c8e843245ed2c78e2f216134a8211964eb32b6dbd6a968b7
supplementary_media/per_animal/145.5/145.5_cluster_totals.csv,supplementary_media,272,4aae4e1631075a5cfe11a91d4574091ae21fa6edba3a23e40fd5497e9d258afb
supplementary_media/per_animal/145.5/145.5_ethogram_and_barplot.pdf,supplementary_media,28096,1356edf46913bf86f3c6615fd36bb117b133fcfca8f13011e6985d2bb07bc565
supplementary_media/per_animal/145.5/145.5_ethogram_and_barplot.png,supplementary_media,111137,98bf372b7b0eb54ba0beb1a81c06aad1879c5a4344ce58d57b98a2417d3487e2
supplementary_media/per_animal/146.6/146.6_cluster_totals.csv,supplementary_media,289,a6cccb86148cea81362fe31283be8c2e09261271d8bfc5ef5d41e1abfbee395e
supplementary_media/per_animal/146.6/146.6_ethogram_and_barplot.pdf,supplementary_media,27508,730e29d0accf8e952fe0f3fee100bd577582ff8766b85f3f884e2a5198e0b996
supplementary_media/per_animal/146.6/146.6_ethogram_and_barplot.png,supplementary_media,109720,de1dca8264fbee0d87e5a89d4a094b68a22e2c2ac95985748b5b9cf7ac28889b
supplementary_media/per_animal/147.4/147.4_cluster_totals.csv,supplementary_media,285,73bd7a4ae9ed4dffd7244c37eb6378eebd3a572433f8930b44e54bd06f464c21
supplementary_media/per_animal/147.4/147.4_ethogram_and_barplot.pdf,supplementary_media,28078,af4679dbfb5d5dc3974e4b0d2064f01516d0fba64e7f4860f34aae46c324d470
supplementary_media/per_animal/147.4/147.4_ethogram_and_barplot.png,supplementary_media,110135,e139f064e7473464996e94848541a2320149da614827dc3195fa97f4c42db75f
supplementary_media/per_animal/148.4/148.4_cluster_totals.csv,supplementary_media,268,f892b61669eebe5f0d4ad3086787570577e0f359098a4218ac2d6761300ab26b
supplementary_media/per_animal/148.4/148.4_ethogram_and_barplot.pdf,supplementary_media,27565,299cc04c2973fc4524b62d7fb72a05e9b844b3741329104fe1bdb2cc95f813fe
supplementary_media/per_animal/148.4/148.4_ethogram_and_barplot.png,supplementary_media,110299,1e9e39ba1219389988ebb1bf9f0ed54045cc1c8206ff4555b6687bdcb78c2771
supplementary_media/per_animal/15.4/15.4_cluster_totals.csv,supplementary_media,276,5115f493153197cdb180bd21c34880f703fea128ca8d36b878c6a2ad58722a15
supplementary_media/per_animal/15.4/15.4_ethogram_and_barplot.pdf,supplementary_media,27724,669852e138f301ab93b7bcb964eb5e8a5686e76110c6b098cc63b914daaac5b9
supplementary_media/per_animal/15.4/15.4_ethogram_and_barplot.png,supplementary_media,109354,08183dca3a4e4afc393d315f565a7f628cdf016f3241e9aeb10ddb5acb1a5018
supplementary_media/per_animal/15.6/15.6_cluster_totals.csv,supplementary_media,275,2c3a0537b84f6a0e5a9696e39f6b96a7c4122078f059096e1db683f1638721ae
supplementary_media/per_animal/15.6/15.6_ethogram_and_barplot.pdf,supplementary_media,27961,91aee4128c6214c6f1d3d854baac9c2978b806e9ad7abd06351b4ca69a7596b9
supplementary_media/per_animal/15.6/15.6_ethogram_and_barplot.png,supplementary_media,111327,9efe413e426ffbb6a8223ebfa1fdef75c199fe4d0c2e5c226c47b8cd457b8b60
supplementary_media/per_animal/150.3/150.3_cluster_totals.csv,supplementary_media,290,c16240f38bd6c43fc9b5a6e1e2da167e4ccdb3053f0f4355d6ade1eea594d2b5
supplementary_media/per_animal/150.3/150.3_ethogram_and_barplot.pdf,supplementary_media,27772,ca8629d2b08522ce37cdaae358465db2cd8f06e0c9e85070d8c816a69509dcf8
supplementary_media/per_animal/150.3/150.3_ethogram_and_barplot.png,supplementary_media,109659,03a9df1da41a4956f8994f809e677e930303a77a627eb1a8cb11561d188d54cd
supplementary_media/per_animal/150.5/150.5_cluster_totals.csv,supplementary_media,270,e1693ebb471472385f189188b04e22f3ea0ff3bb02a6de8035a1bf676222cc3e
supplementary_media/per_animal/150.5/150.5_ethogram_and_barplot.pdf,supplementary_media,27750,5fe874fbbb023990efc2d5e21a46d3ccab5b6e8842d5970869515eeaec521c4f
supplementary_media/per_animal/150.5/150.5_ethogram_and_barplot.png,supplementary_media,111135,02c678c6946f66bdf1edf065d91ae6e74f1ef4c4b3d128290bf2b1d1b68bf879
supplementary_media/per_animal/152.3/152.3_cluster_totals.csv,supplementary_media,259,7657ccf71fa0b6d36f470c50f3b0da46ecb8449d12af7f765f2bbee70fa992db
supplementary_media/per_animal/152.3/152.3_ethogram_and_barplot.pdf,supplementary_media,27986,74a76c511292764515d4090179d524e9fa328b0494b11b77ce934feb90c5a0ce
supplementary_media/per_animal/152.3/152.3_ethogram_and_barplot.png,supplementary_media,109097,a400c432dc4f2e95d9e6fd3ee2aae12665073caa4b240fe5c365d58c86fd15d5
supplementary_media/per_animal/152.5/152.5_cluster_totals.csv,supplementary_media,291,12587e049efb249f4803f12e64df53ca227c12eed72858b3dd07592ea50c2e7f
supplementary_media/per_animal/152.5/152.5_ethogram_and_barplot.pdf,supplementary_media,28003,f55ddd753c7471088c03da239e9f3ab33ac8e9b9c09de9029eba5f9a3b389f36
supplementary_media/per_animal/152.5/152.5_ethogram_and_barplot.png,supplementary_media,110079,45b532af035d6f619044e96c5bd2af9058a08a08b112d0141bc7d60b78191817
supplementary_media/per_animal/153.4/153.4_cluster_totals.csv,supplementary_media,289,a4b7e785211b91c357db2cc373a0dba521726e96c1276a6551e97df71b0208e6
supplementary_media/per_animal/153.4/153.4_ethogram_and_barplot.pdf,supplementary_media,27786,7dac79b33c152ca3158a981f5c088770573e247598d08867a25b2f42778efaa4
supplementary_media/per_animal/153.4/153.4_ethogram_and_barplot.png,supplementary_media,111035,bdb7a3a7430831c4490c5faa6ebb1f914c18a10a110492dd75df60b800803953
supplementary_media/per_animal/154.4/154.4_cluster_totals.csv,supplementary_media,274,6db9106d2268c8f48322beec4a54a4c9de6ab544c1578abcff16b67b40a67131
supplementary_media/per_animal/154.4/154.4_ethogram_and_barplot.pdf,supplementary_media,27164,bf43c20e884a8c3ca372d990a6e4e014cef6ef79d31fb6efde4d49807df6208f
supplementary_media/per_animal/154.4/154.4_ethogram_and_barplot.png,supplementary_media,111786,13edf8a12e1a7b4f27b6d7c1ac386c047a6137f187a1518d7c4a24b24521211d
supplementary_media/per_animal/157.1/157.1_cluster_totals.csv,supplementary_media,271,cba9e805fd89843ca4570fde18abef825b3619905818eddf513da3c612b4184e
supplementary_media/per_animal/157.1/157.1_ethogram_and_barplot.pdf,supplementary_media,27633,fa34edb7b8a79920ffbdc54f49c1bccfea9edd7651e0cffed4648b4425b6a7d3
supplementary_media/per_animal/157.1/157.1_ethogram_and_barplot.png,supplementary_media,107878,e034b9f8147fb6b45185e13fdb00aaa2e7531611bfdc0c5e87e70ce7861ed5c2
supplementary_media/per_animal/157.4/157.4_cluster_totals.csv,supplementary_media,287,8af7cab2493be2aba59e12b2dbba6a536cd5116fe90c017d7b19f64f50af8790
supplementary_media/per_animal/157.4/157.4_ethogram_and_barplot.pdf,supplementary_media,27841,07b8d5c5bfcb71d36dff9412cd4f050058d02210d6c1cfbb586b8ec811cf1737
supplementary_media/per_animal/157.4/157.4_ethogram_and_barplot.png,supplementary_media,110901,bae80895084eb3064dd2251cc87ee11b2dd26215f293b7aa2bbdce9c0053f92a
supplementary_media/per_animal/158.5/158.5_cluster_totals.csv,supplementary_media,289,f90a7687b5970e5fb7999443fc88aad4328368148b3b9f320dcfd101d777f534
supplementary_media/per_animal/158.5/158.5_ethogram_and_barplot.pdf,supplementary_media,27476,8b4e621d1b2e85893543434831346fe1fc300e85930381677dc740df04893f2d
supplementary_media/per_animal/158.5/158.5_ethogram_and_barplot.png,supplementary_media,109861,f74d1874f0cc45057e32767c7b6872e67be6b046be14dee5e8c760d98bd1febe
supplementary_media/per_animal/159.3/159.3_cluster_totals.csv,supplementary_media,271,8e45d2d1e6a94f9d3b1bb8432a076abaed09e51027492492643b976192774ced
supplementary_media/per_animal/159.3/159.3_ethogram_and_barplot.pdf,supplementary_media,26943,e102579bf475b68a50154d2501e9b29592be149be9bbc360cfee23069e337415
supplementary_media/per_animal/159.3/159.3_ethogram_and_barplot.png,supplementary_media,110621,deddd155dbc7a2aac3db4d2453fde39b1b5caf0ab21306f98696cc74a578bc57
supplementary_media/per_animal/159.4/159.4_cluster_totals.csv,supplementary_media,272,65fd19587384b81851c90f5f13d8b27e07b9746562accc8f2778c3dbcf34065d
supplementary_media/per_animal/159.4/159.4_ethogram_and_barplot.pdf,supplementary_media,27321,d99a9648f4c9329a2048fcf6b2f3e24f1b16a9b52d2719863fafa299d9604a72
supplementary_media/per_animal/159.4/159.4_ethogram_and_barplot.png,supplementary_media,110613,f9bf914c00ea21b07149fbb7c15db71865b85f7086d68c26fc1cd2f3fde67d24
supplementary_media/per_animal/159.5/159.5_cluster_totals.csv,supplementary_media,268,90fc16bd7d1aa6e4f65ed44809aa14029687e6fd11f39479d620f92feb63ee7b
supplementary_media/per_animal/159.5/159.5_ethogram_and_barplot.pdf,supplementary_media,27880,536ab81b4a4bf4f851a6a8aa3339d5794fe2808498b4ecb041bcd0a40661c599
supplementary_media/per_animal/159.5/159.5_ethogram_and_barplot.png,supplementary_media,111736,43f141009db530d64849ab936833c1453ef45131c4bc642ab9aa4e23376405a5
supplementary_media/per_animal/161.1/161.1_cluster_totals.csv,supplementary_media,268,45c63e5811ed671853759f3071ce77d9f69c28e51f2f8d2b8161c79810180e88
supplementary_media/per_animal/161.1/161.1_ethogram_and_barplot.pdf,supplementary_media,27122,5249197ab24e5ff827fb1978a12e3da1365f5779d0d18148c91312815bc4f909
supplementary_media/per_animal/161.1/161.1_ethogram_and_barplot.png,supplementary_media,108620,e878a3e07762f4ddfc4e75122873644432144774458c9e8236ead5d61bb09f85
supplementary_media/per_animal/161.3/161.3_cluster_totals.csv,supplementary_media,273,6af63da45abf32824b81146a95bf339912fec42132d5acdbf911e8e2c92a2869
supplementary_media/per_animal/161.3/161.3_ethogram_and_barplot.pdf,supplementary_media,27330,9fe2c4c0c0bb46da95f2c2718f7e78a1d900cdc809e74c9cd30fcc5a898457d4
supplementary_media/per_animal/161.3/161.3_ethogram_and_barplot.png,supplementary_media,110604,0897565ad978474e8c5d496d004d8fbfe38358fbcbb9c0a1a3aa72ec8f374e42
supplementary_media/per_animal/2.4/2.4_cluster_totals.csv,supplementary_media,276,cd2ecfe9faa925a2cd0e5a1dca6467f44ff04d0c7b8531e37eea8a018b426af5
supplementary_media/per_animal/2.4/2.4_ethogram_and_barplot.pdf,supplementary_media,27592,6db1559d3ddfe4efd3695f6ddcf59053dce74da8740e96e0e2bf4e1c07648224
supplementary_media/per_animal/2.4/2.4_ethogram_and_barplot.png,supplementary_media,108016,c526eb5b9360fd550746c4160240dad8d2c69c6848a2c9c0b22e65266cefa0f0
supplementary_media/per_animal/23.4/23.4_cluster_totals.csv,supplementary_media,277,1e46822ddf5eeccf7cb27f941f55bc7fdd078ad9231012da6393410f70eea2e1
supplementary_media/per_animal/23.4/23.4_ethogram_and_barplot.pdf,supplementary_media,28076,fef7ec44b4008563116dc2ba40d76855d9e13b4ddf5584fb8d299c67ff00018a
supplementary_media/per_animal/23.4/23.4_ethogram_and_barplot.png,supplementary_media,112213,b845e72e574f5c26857936bc0e3b0750d4f69c52de43607ac3d6b2f3635a5c5b
supplementary_media/per_animal/25.1/25.1_cluster_totals.csv,supplementary_media,261,1e5291ce72756715e42cd442e0ab0546f524f019b859ac23c062904d9a6b440b
supplementary_media/per_animal/25.1/25.1_ethogram_and_barplot.pdf,supplementary_media,28144,eba7bfa896c694788dae4ba8dc5730a54d1a2749012ac0de49288c5de9106689
supplementary_media/per_animal/25.1/25.1_ethogram_and_barplot.png,supplementary_media,110922,267a43e96487b6fae1f797e0c9a3801fe7014206c5b4cb66bf21f315b5ff32f7
supplementary_media/per_animal/26.4/26.4_cluster_totals.csv,supplementary_media,263,d86883f8bc39f9f2793c528691efdeaf54474552390b6ac8684144f2c47b8627
supplementary_media/per_animal/26.4/26.4_ethogram_and_barplot.pdf,supplementary_media,27312,16638e4658cc596f8c4ca135de9b1566b4b78189dcaab4316730df21e5c243d5
supplementary_media/per_animal/26.4/26.4_ethogram_and_barplot.png,supplementary_media,110578,77d0c44844b5c693871fbccfe8e74d5b1c0ad26c1d678d11b3bdbb77c524c8f4
